vehicle_id,previous_stop_id,next_stop_id,origin_stop_id,destination_stop_id,last_updated,lat,lon,route
2262,FRVWLNCLN:4,CAMPUSCIR:2,LNCLNKLRNY:1,PAR:2,2025-11-12T16:45:48-06:00,40.118067,-88.219483,ILLINI South
1721,BLOMHD:1,BLOMWLS:1,IT:2,INTRSRCH:1,2025-11-12T16:45:39-06:00,40.13225,-88.257933,LAVENDER North
1611,BRADCLTN:1,BRADCLTN:4,RNDBRNRD:2,RNDBRNRD:2,2025-11-12T16:45:39-06:00,40.131817,-88.288367,PINK B
2424,SPFLDMATS:3,RNDBRNRD:2,PKLN:1,STNCRKSTLWTR:1,2025-11-12T16:45:48-06:00,40.112183,-88.276833,GREEN East
2201,MATSRBR:4,CRSNTRBM:1,PKLN:1,PKLN:1,2025-11-12T16:45:45-06:00,40.1111,-88.279883,BROWN B
2145,SLVRFLCHR:1,CTGRVBRITN:2,WALMART:2,LSE:1,2025-11-12T16:45:39-06:00,40.091517,-88.194633,RED Urbana
1938,GRNRACE:5,LSE:1,PKLN:1,WASHLRMN:7,2025-11-12T16:45:36-06:00,40.11175,-88.208883,GREENHOPPER East
1836,ADRSNFRLN:3,PAADRSN:4,PA6TH:1,STNCRKSTLWTR:1,2025-11-12T16:45:48-06:00,40.102183,-88.200217,GREEN East
2428,CRSTWDBRAD:3,BRAD:1,RNDBRNRD:1,RNDBRNRD:1,2025-11-12T16:45:39-06:00,40.1276,-88.298767,PINK A
2430,KBYLCLNRD:1,KBYWAVE:1,LSE:8,DVNMYFR:3,2025-11-12T16:45:36-06:00,40.098233,-88.266417,GOLD West
2105,GRGMUM:1,GWNNV:2,LNCLNKLRNY:2,PAR:2,2025-11-12T16:45:39-06:00,40.10415,-88.2241,ILLINI South
2104,4THCHAL:1,1STDAN:1,LNCLNKLRNY:1,PAR:2,2025-11-12T16:45:48-06:00,40.106983,-88.233467,ILLINI South
2148,LNCLNCHCH:7,UNIGWN:1,UNICTGRV:1,IT:1,2025-11-12T16:45:42-06:00,40.11665,-88.21945,ORANGEHOPPER West
2146,ARYWRT:5,IU:1,PAR:2,LSE:8,2025-11-12T16:45:39-06:00,40.107883,-88.228817,SILVER North
2041,IT:5,WHT2ND:3,IT:5,PAPAR:1,2025-11-12T16:45:36-06:00,40.1154,-88.2421,TEAL East
2436,,,,,2025-11-12T16:45:42-06:00,40.112617,-88.207467,Not available
2435,KBYOAK:2,1STGRG:2,E14:2,IT:5,2025-11-12T16:45:45-06:00,40.098033,-88.238833,YELLOWHOPPER North
2017,PLAZA:4,GDWNMRL:2,PAR:2,LNCLNKLRNY:1,2025-11-12T16:45:45-06:00,40.11,-88.228817,ILLINI North
2433,FLPHILO:1,FLLNDN:1,WASHLRMN:7,PKLN:1,2025-11-12T16:45:42-06:00,40.098417,-88.19175,GREENHOPPER West
2312,GWNNV:2,GRNGWN:8,ODSS:1,IT:5,2025-11-12T16:45:45-06:00,40.106817,-88.223817,TEAL West
2419,PLAZA:4,WHTWRT:2,ISWS:2,UNIWRT:2,2025-11-12T16:45:42-06:00,40.112067,-88.228883,LINK North
2439,SPFLDJAS:1,SPFLDRYLCT:1,WASHLRMN:7,PKLN:1,2025-11-12T16:45:39-06:00,40.112783,-88.266533,GREENHOPPER West
1724,,,,,2025-11-12T16:45:48-06:00,40.091083,-88.209533,Not available
1612,1STSTDM:4,,IT:5,E14:2,2025-11-12T16:45:39-06:00,40.095917,-88.2386,YELLOWHOPPER South
2423,BDWYUNI:2,BDWYLST:2,E14:2,PKNSEAST:2,2025-11-12T16:45:45-06:00,40.11655,-88.207467,GOLD East
1730,GDWNCB:1,IU:9,LSE:8,PAR:2,2025-11-12T16:45:42-06:00,40.1107,-88.224017,SILVER South
2147,CHEMLS:1,GWNGRG:9,PKNSEAST:1,E14:2,2025-11-12T16:45:42-06:00,40.106567,-88.2239,GOLD West
2421,CHEMLS:1,GWNGRG:9,VETMED:1,VETMED:1,2025-11-12T16:45:36-06:00,40.1075,-88.223883,RAVEN N/A
2364,WRTHLY:4,GRNGWN:7,IT:5,ODSS:1,2025-11-12T16:45:48-06:00,40.110417,-88.226867,TEAL East
2438,WLMKNWD:4,WSFLDSANG:4,MNBRDY:2,WSFLDLWNDL:4,2025-11-12T16:45:42-06:00,40.10605,-88.287483,GREEN West
2431,WHITESTR:1,WRTHLY:4,IT:5,E14:2,2025-11-12T16:45:48-06:00,40.114433,-88.230483,YELLOWHOPPER South
1355,CTGRVHRDG:1,CTGRVMCHM:4,LSE:1,WALMART:2,2025-11-12T16:45:39-06:00,40.092967,-88.195383,RED Champaign
1354,CLRCHCH:4,UNIMCLGH:6,PKLN:1,UWALMART:2,2025-11-12T16:45:42-06:00,40.120017,-88.219917,GREY East
1714,PDKELOTB:2,,CE:9,ASHTON:2,2025-11-12T16:37:51-06:00,40.115967,-88.19935,BROWN ALT PM A
2260,ISR:2,GWNNV:4,PAR:2,LNCLNKLRNY:2,2025-11-12T16:45:42-06:00,40.10905,-88.222733,ILLINI North
1722,SMROAK:1,FOXRSCNCE:1,WALMART:2,SWALMART:1,2025-11-12T16:45:48-06:00,40.0945,-88.2445,YELLOW South
1720,FLSUN:3,FLADAMS:3,WSFLDLWNDL:4,MNBRDY:2,2025-11-12T16:45:45-06:00,40.098317,-88.191683,GREEN East
1728,6THGRG:2,PLAZA:2,RNDBRNRD:2,IT:1,2025-11-12T16:45:42-06:00,40.105183,-88.230217,BLUE East
2417,MKTBRPK:2,MKTTLP:2,SWALMART:1,WALMART:2,2025-11-12T16:45:45-06:00,40.130117,-88.238817,YELLOW North
2306,WHTWRT:2,WHT2ND:1,PKLN:1,PKLN:1,2025-11-12T16:45:42-06:00,40.11445,-88.232983,BROWN B
1734,GRNGWN:8,WRTHLY:2,LSE:1,WALMART:2,2025-11-12T16:45:36-06:00,40.110417,-88.228083,RED Champaign
2305,WDSRVYBK:1,CATFN:1,IT:2,MLKNCTSMDW:2,2025-11-12T16:45:36-06:00,40.0833,-88.3081,NAVY West
2149,GRN2ND:1,GRNNEIL:5,PA6TH:1,CRTSWNSTN:3,2025-11-12T16:45:42-06:00,40.11025,-88.240083,GREEN EXPRESS West
2420,UNI2ND:6,UNI6TH:3,RNDBRNRD:2,150DOD:5,2025-11-12T16:45:39-06:00,40.116333,-88.233767,ORANGE East
2307,CHCHNEW:1,CHCHPSPCT:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T16:45:48-06:00,40.118317,-88.255733,ORANGE West
2042,WRTCHAL:4,6THPDY:4,IT:1,RNDBRNRD:2,2025-11-12T16:45:45-06:00,40.10515,-88.23035,BLUE West
2040,GDWNCB:1,IU:9,LSE:8,PAR:2,2025-11-12T16:45:42-06:00,40.110917,-88.224,SILVER South
2434,TLSNINTER:1,,LSE:1,WALMART:2,2025-11-12T16:45:48-06:00,40.148267,-88.255583,RED Champaign
2311,1STHZLWD:4,OAKGTY:8,UNIWRT:2,ISWS:2,2025-11-12T16:45:48-06:00,40.08995,-88.238267,LINK South
2021,WHTWRT:2,WHT2ND:1,PAR:2,IT:5,2025-11-12T16:45:48-06:00,40.11445,-88.23275,TEAL West
1607,STETRMNT:4,RNDLFCLMBA:3,WALMART:2,SWALMART:1,2025-11-12T16:45:48-06:00,40.123517,-88.2469,YELLOW South
1939,CRTSWNSTN:3,,,,2025-11-12T16:45:45-06:00,40.068983,-88.252683,Not available
1713,KBYOAK:2,4THPA:2,CATFS:2,IT:2,2025-11-12T16:45:39-06:00,40.09805,-88.23365,NAVY East
1729,LSE:1,VINIL:4,RNDBRNRD:2,WASHLRMN:7,2025-11-12T16:45:48-06:00,40.1119,-88.2074,GREENHOPPER EAST
1727,4THGRG:7,4THPA:4,UNIWRT:2,ISWS:2,2025-11-12T16:45:39-06:00,40.1034,-88.233483,LINK South
2018,GRGLIB:2,4THPDY:4,PAR:2,LNCLNKLRNY:1,2025-11-12T16:45:39-06:00,40.1042,-88.228933,ILLINI North
1610,CHEMLS:1,NVGRGPL:3,WALMART:2,LSE:1,2025-11-12T16:45:48-06:00,40.106767,-88.2239,RED Urbana
2304,RNDBRNRD:2,SPFLDCFD:2,RNDBRNRD:2,MNBRDY:2,2025-11-12T16:45:27-06:00,40.109233,-88.283533,GREEN East
1352,1STGRG:2,5THARY:3,SWALMART:1,WALMART:2,2025-11-12T16:45:30-06:00,40.100383,-88.238583,YELLOW North
1715,GRNORCH:1,GRNGRGST:8,LSE:8,IT:2,2025-11-12T16:45:42-06:00,40.110683,-88.214717,GREEN West
2432,E14:2,1STSTDM:2,E14:2,LSE:8,2025-11-12T16:45:39-06:00,40.095733,-88.2414,GOLDHOPPER East
1604,RACESWND:2,WDSRCLV:1,IU:1,LSE:1,2025-11-12T16:45:39-06:00,40.08315,-88.20935,BRONZE East
1731,,PAMD:2,PAR:2,LSE:8,2025-11-12T16:41:33-06:00,40.0995,-88.220917,SILVER North
1346,,CRSNTRBM:1,RNDBRNRD:2,IT:1,2025-11-12T16:45:48-06:00,40.111087,-88.2795,BLUE East
1196,PLAZA:2,,LSE:1,IU:1,2025-11-12T16:45:42-06:00,40.106147,-88.22875,BRONZE West
1191,KBYMYFR:2,,,,2025-11-12T16:44:03-06:00,40.10526,-88.204917,Not available
2422,UNIHKRY:3,,IT:1,UNICTGRV:9,2025-11-12T16:46:45-06:00,40.11575,-88.194867,ORANGEHOPPER East
2429,CBRTPK:1,1STLAKEPKS:2,SWALMART:1,WALMART:2,2025-11-12T16:46:33-06:00,40.0544,-88.242583,YELLOW North
1351,GDWNMRL:2,SPFLDGRGST:3,DVNMYFR:3,LSE:8,2025-11-12T16:46:33-06:00,40.10754,-88.223833,GOLD East
2043,NWTNNWMK:3,NWTNAMZ:3,INTRSRCH:1,IT:2,2025-11-12T16:46:36-06:00,40.1525,-88.270083,LAVENDER South
1348,MNGLVR:1,MNLYN:1,UWALMART:2,PKLN:1,2025-11-12T16:46:33-06:00,40.112987,-88.193417,GREY West
2202,6THPDY:4,4THPA:4,PKLN:1,PKLN:1,2025-11-12T16:46:42-06:00,40.101517,-88.232683,BROWN A
2365,,PAMD:2,PAR:2,LNCLNKLRNY:2,2025-11-12T16:46:12-06:00,40.099483,-88.220667,ILLINI North
1716,WLNTLGN:1,MNFREMNT:1,UWALMART:2,PKLN:1,2025-11-12T16:46:48-06:00,40.1159,-88.242817,GREY West
2022,,LNCLNKING:4,LNCLNKLRNY:1,PAR:2,2025-11-12T16:44:06-06:00,40.132317,-88.217783,ILLINI South
2416,BRADCLTN:5,,PKLN:1,PKLN:1,2025-11-12T16:46:39-06:00,40.13175,-88.28775,BROWN A
2415,GRN6TH:3,GRNGWN:6,RNDBRNRD:2,MNBRDY:2,2025-11-12T16:46:48-06:00,40.1103,-88.229483,GREEN East
1350,WMBGSTRG:3,WMBGSMLN:4,PKLN:1,UWALMART:2,2025-11-12T16:46:45-06:00,40.13091,-88.275917,GREY East
2262,LNCLNCHCH:7,GWNCLK:4,LNCLNKLRNY:1,PAR:2,2025-11-12T16:46:48-06:00,40.1165,-88.2211,ILLINI South
1721,BLOMMCNLY:7,PLAKIRK:1,IT:2,INTRSRCH:1,2025-11-12T16:46:39-06:00,40.132567,-88.262767,LAVENDER North
1611,PKLN:1,WLRW:2,RNDBRNRD:2,RNDBRNRD:2,2025-11-12T16:46:45-06:00,40.129317,-88.286567,PINK B
2424,MATSRBR:4,RBRCFD:1,PKLN:1,STNCRKSTLWTR:1,2025-11-12T16:46:48-06:00,40.111083,-88.279883,GREEN East
2201,CRSNTRBM:1,CRSNTWLM:4,PKLN:1,PKLN:1,2025-11-12T16:46:48-06:00,40.1092,-88.281367,BROWN B
2145,CTGRVBRITN:2,CTGRVCO:2,WALMART:2,LSE:1,2025-11-12T16:46:39-06:00,40.093333,-88.1951,RED Urbana
1938,RACEMN:2,VINGRN:4,PKLN:1,WASHLRMN:7,2025-11-12T16:46:36-06:00,40.112,-88.207467,GREENHOPPER East
1836,PAADRSN:4,CTGRVPA:3,PA6TH:1,STNCRKSTLWTR:1,2025-11-12T16:46:48-06:00,40.100733,-88.197967,GREEN East
2428,BRAD:1,PKLN:1,RNDBRNRD:1,RNDBRNRD:1,2025-11-12T16:46:39-06:00,40.12755,-88.290067,PINK A
2430,KBYMYFR:1,KBYROSE:1,LSE:8,DVNMYFR:3,2025-11-12T16:46:36-06:00,40.09825,-88.269167,GOLD West
2105,GWNGRG:3,KRANNERT:2,LNCLNKLRNY:2,PAR:2,2025-11-12T16:46:39-06:00,40.106167,-88.223817,ILLINI South
2104,4THCHAL:1,1STDAN:1,LNCLNKLRNY:1,PAR:2,2025-11-12T16:46:48-06:00,40.108017,-88.235683,ILLINI South
2148,CAMPUSCIR:2,GWNPK:8,UNICTGRV:1,IT:1,2025-11-12T16:46:39-06:00,40.116483,-88.223717,ORANGEHOPPER West
2146,PLAZA:4,GDWNMRL:2,PAR:2,LSE:8,2025-11-12T16:46:48-06:00,40.1098,-88.228817,SILVER North
2041,IT:5,WHT2ND:3,IT:5,PAPAR:1,2025-11-12T16:46:36-06:00,40.114483,-88.239633,TEAL East
2436,LSE:8,SPFLDPRC:2,LSE:8,DVNMYFR:3,2025-11-12T16:46:36-06:00,40.11165,-88.208117,GOLD West
2435,KBYOAK:2,1STGRG:2,E14:2,IT:5,2025-11-12T16:46:45-06:00,40.101983,-88.238583,YELLOWHOPPER North
2017,PLAZA:4,GDWNMRL:2,PAR:2,LNCLNKLRNY:1,2025-11-12T16:46:45-06:00,40.1102,-88.228817,ILLINI North
2433,FLCTGRV:1,PACT:1,WASHLRMN:7,PKLN:1,2025-11-12T16:46:42-06:00,40.0988,-88.195533,GREENHOPPER West
2312,KRANNERT:2,IU:2,ODSS:1,IT:5,2025-11-12T16:46:39-06:00,40.1088,-88.223867,TEAL West
2419,WRTHLY:2,UNIWRT:2,ISWS:2,UNIWRT:2,2025-11-12T16:46:45-06:00,40.1143,-88.2289,LINK North
2439,SPFLDMATS:9,RNDBRNRD:2,WASHLRMN:7,PKLN:1,2025-11-12T16:46:39-06:00,40.112917,-88.275017,GREENHOPPER West
1724,,,,,2025-11-12T16:46:48-06:00,40.093567,-88.211367,Not available
1612,,KBYOAK:2,E14:2,IT:5,2025-11-12T16:46:36-06:00,40.095733,-88.24015,YELLOWHOPPER North
2423,BDWYLST:2,BDWYOKLN:2,E14:2,PKNSEAST:2,2025-11-12T16:46:45-06:00,40.121833,-88.2076,GOLD East
1730,GRNGWN:8,PLAZA:3,LSE:8,PAR:2,2025-11-12T16:46:36-06:00,40.11055,-88.225167,SILVER South
2147,CHEMLS:1,GWNGRG:9,PKNSEAST:1,E14:2,2025-11-12T16:46:45-06:00,40.106567,-88.2239,GOLD West
2421,CHEMLS:1,GWNGRG:9,VETMED:1,VETMED:1,2025-11-12T16:46:36-06:00,40.106633,-88.223833,RAVEN N/A
2364,IU:1,CHEMLS:1,IT:5,ODSS:1,2025-11-12T16:46:39-06:00,40.110467,-88.225,TEAL East
2438,WSFLDSRDN:4,WSFLDCRLTN:4,MNBRDY:2,WSFLDLWNDL:4,2025-11-12T16:46:42-06:00,40.10395,-88.289817,GREEN West
2431,WHITESTR:1,WRTHLY:4,IT:5,E14:2,2025-11-12T16:46:45-06:00,40.11375,-88.229017,YELLOWHOPPER South
1355,SLVRVWTR:3,PHILOMFRD:4,LSE:1,WALMART:2,2025-11-12T16:46:39-06:00,40.0915,-88.191333,RED Champaign
1354,CHCHORCD:3,UNIRACE:3,PKLN:1,UWALMART:2,2025-11-12T16:46:18-06:00,40.117547,-88.212833,GREY East
1714,PDKELOTB:2,,CE:9,ASHTON:2,2025-11-12T16:37:51-06:00,40.115967,-88.19935,BROWN ALT PM A
2260,ISR:2,GWNNV:4,PAR:2,LNCLNKLRNY:2,2025-11-12T16:46:45-06:00,40.107717,-88.22395,ILLINI North
1722,SMROAK:1,FOXRSCNCE:1,WALMART:2,SWALMART:1,2025-11-12T16:46:33-06:00,40.0945,-88.244967,YELLOW South
1720,FLSUN:3,FLADAMS:3,WSFLDLWNDL:4,MNBRDY:2,2025-11-12T16:46:48-06:00,40.098283,-88.191033,GREEN East
1728,6THGRG:2,PLAZA:2,RNDBRNRD:2,IT:1,2025-11-12T16:46:45-06:00,40.1059,-88.228783,BLUE East
2417,MKTTLP:2,MKTMKTV:8,SWALMART:1,WALMART:2,2025-11-12T16:46:45-06:00,40.134333,-88.238833,YELLOW North
2306,WHITESTR:2,WHT1ST:1,PKLN:1,PKLN:1,2025-11-12T16:46:45-06:00,40.11445,-88.233717,BROWN B
1734,GRNGWN:8,WRTHLY:2,LSE:1,WALMART:2,2025-11-12T16:46:36-06:00,40.110367,-88.2285,RED Champaign
2305,YMCA:1,CATFS:2,IT:2,MLKNCTSMDW:2,2025-11-12T16:46:36-06:00,40.075767,-88.309433,NAVY West
2149,GRNLCST:1,RNDLFSPFLD:1,PA6TH:1,CRTSWNSTN:3,2025-11-12T16:46:42-06:00,40.110567,-88.243383,GREEN EXPRESS West
2420,UNI6TH:3,PKRMN:3,RNDBRNRD:2,150DOD:5,2025-11-12T16:46:39-06:00,40.116383,-88.229317,ORANGE East
2307,CHCHPSPCT:1,CHCHMCNLY:1,UNICTGRV:9,RNDBRNRD:2,2025-11-12T16:46:48-06:00,40.118283,-88.257633,ORANGE West
2042,6THARY:7,4THPDY:1,IT:1,RNDBRNRD:2,2025-11-12T16:46:45-06:00,40.1033,-88.230267,BLUE West
2040,GRNGWN:8,PLAZA:3,LSE:8,PAR:2,2025-11-12T16:46:42-06:00,40.11055,-88.225267,SILVER South
2434,WALMART:2,NWTNNBL:3,WALMART:2,LSE:1,2025-11-12T16:46:45-06:00,40.1489,-88.255617,RED Urbana
2311,OAKGTY:8,ISWS:2,UNIWRT:2,ISWS:2,2025-11-12T16:46:48-06:00,40.08705,-88.241817,LINK South
2021,WHITESTR:2,WHT1ST:1,PAR:2,IT:5,2025-11-12T16:46:48-06:00,40.114433,-88.233683,TEAL West
1607,STEVIN:4,NEILCLMBA:3,WALMART:2,SWALMART:1,2025-11-12T16:46:48-06:00,40.121133,-88.245367,YELLOW South
1939,CRTSWNSTN:3,,,,2025-11-12T16:46:30-06:00,40.069,-88.249467,Not available
1713,4THKBY:5,4THPDY:2,CATFS:2,IT:2,2025-11-12T16:46:42-06:00,40.100367,-88.233317,NAVY East
1729,LSE:1,VINIL:4,RNDBRNRD:2,WASHLRMN:7,2025-11-12T16:46:39-06:00,40.111617,-88.205183,GREENHOPPER EAST
1727,4THPA:4,KBY1ST:1,UNIWRT:2,ISWS:2,2025-11-12T16:46:39-06:00,40.1004,-88.233383,LINK South
2018,GRGLIB:2,4THPDY:4,PAR:2,LNCLNKLRNY:1,2025-11-12T16:46:39-06:00,40.104183,-88.23315,ILLINI North
1610,CHEMLS:1,NVGRGPL:3,WALMART:2,LSE:1,2025-11-12T16:46:48-06:00,40.106083,-88.223917,RED Urbana
2304,SPFLD:3,SPFLDMATS:6,RNDBRNRD:2,MNBRDY:2,2025-11-12T16:46:27-06:00,40.109233,-88.283533,GREEN East
1352,GRGIKE:1,ARYWRT:5,SWALMART:1,WALMART:2,2025-11-12T16:46:45-06:00,40.104057,-88.234667,YELLOW North
1715,GRNBUSEY:8,GRNGWN:8,LSE:8,IT:2,2025-11-12T16:46:42-06:00,40.110633,-88.218933,GREEN West
2432,KBYOAK:2,1STGRG:2,E14:2,LSE:8,2025-11-12T16:46:42-06:00,40.098033,-88.239967,GOLDHOPPER East
1604,WDSRCLV:1,VINSCVL:2,IU:1,LSE:1,2025-11-12T16:46:39-06:00,40.083717,-88.20455,BRONZE East
1731,,PAMD:2,PAR:2,LSE:8,2025-11-12T16:46:48-06:00,40.0995,-88.220917,SILVER North
1346,,CRSNTRBM:1,RNDBRNRD:2,IT:1,2025-11-12T16:46:42-06:00,40.111087,-88.2795,BLUE East
1723,,KBYOAK:2,E14:2,PKNSEAST:2,2025-11-12T16:46:42-06:00,40.100517,-88.227333,GOLD EAST
1196,PLAZA:2,,LSE:1,IU:1,2025-11-12T16:46:42-06:00,0.0,0.0,BRONZE West
1191,KBYMYFR:2,,,,2025-11-12T16:46:06-06:00,40.112163,-88.204917,Not available
2422,UNIHKRY:3,,IT:1,UNICTGRV:9,2025-11-12T16:47:45-06:00,40.11575,-88.194867,ORANGEHOPPER East
2429,CHCHDNTN:6,1STLAKEPKN:2,SWALMART:1,WALMART:2,2025-11-12T16:47:51-06:00,40.060717,-88.238283,YELLOW North
1351,SPFLDGRGST:3,SPFLDPRC:1,DVNMYFR:3,LSE:8,2025-11-12T16:47:51-06:00,40.112733,-88.222667,GOLD East
2043,NWTNAMZ:3,BRDWLKINT:4,INTRSRCH:1,IT:2,2025-11-12T16:47:51-06:00,40.152583,-88.262967,LAVENDER South
1348,MNGRV:1,LSE:2,UWALMART:2,PKLN:1,2025-11-12T16:47:48-06:00,40.112987,-88.197417,GREY West
2202,4THPDY:1,4THKBY:4,PKLN:1,PKLN:1,2025-11-12T16:47:39-06:00,40.101483,-88.233217,BROWN A
2365,,PAMD:2,PAR:2,LNCLNKLRNY:2,2025-11-12T16:47:27-06:00,40.099483,-88.2209,ILLINI North
1716,WLNTUNI:2,CHCHNEIL:8,UWALMART:2,PKLN:1,2025-11-12T16:47:48-06:00,40.117933,-88.242567,GREY West
2022,,LNCLNKING:4,LNCLNKLRNY:1,PAR:2,2025-11-12T16:47:51-06:00,40.132367,-88.21785,ILLINI South
2416,,BRADCLTN:6,PKLN:1,PKLN:1,2025-11-12T16:47:45-06:00,40.131883,-88.28835,BROWN A
2415,GRN6TH:3,GRNGWN:6,RNDBRNRD:2,MNBRDY:2,2025-11-12T16:47:51-06:00,40.1103,-88.228233,GREEN East
1350,WMBGSMLN:4,DSC:1,PKLN:1,UWALMART:2,2025-11-12T16:47:51-06:00,40.12825,-88.270833,GREY East
2262,CAMPUSCIR:2,GWNMN:4,LNCLNKLRNY:1,PAR:2,2025-11-12T16:47:48-06:00,40.1164,-88.223783,ILLINI South
1721,PLAMCNLY:4,PLAHNYSKL:1,IT:2,INTRSRCH:1,2025-11-12T16:47:39-06:00,40.131633,-88.264533,LAVENDER North
1611,WLRW:2,BRADDNCN:1,RNDBRNRD:2,RNDBRNRD:2,2025-11-12T16:47:48-06:00,40.127667,-88.291083,PINK B
2424,RBRCFD:1,SPFLDCFD:6,PKLN:1,STNCRKSTLWTR:1,2025-11-12T16:47:48-06:00,40.111183,-88.282783,GREEN East
2201,CRSNTJOHN:4,CRSNTSANG:4,PKLN:1,PKLN:1,2025-11-12T16:47:48-06:00,40.105733,-88.28135,BROWN B
2145,CTGRVCO:2,PHILOCO:5,WALMART:2,LSE:1,2025-11-12T16:47:51-06:00,40.09475,-88.194683,RED Urbana
1938,LSE:1,VINIL:4,PKLN:1,WASHLRMN:7,2025-11-12T16:47:51-06:00,40.111,-88.205067,GREENHOPPER East
1836,CTGRVPA:3,FLLNDN:3,PA6TH:1,STNCRKSTLWTR:1,2025-11-12T16:47:48-06:00,40.098617,-88.1956,GREEN East
2428,WLRW:1,BRADCLTN:6,RNDBRNRD:1,RNDBRNRD:1,2025-11-12T16:47:39-06:00,40.130367,-88.286583,PINK A
2430,KBYROSE:1,MATSSTHWD:4,LSE:8,DVNMYFR:3,2025-11-12T16:47:51-06:00,40.09825,-88.276033,GOLD West
2105,GWNNV:2,ISR:1,LNCLNKLRNY:2,PAR:2,2025-11-12T16:47:39-06:00,40.10715,-88.223833,ILLINI South
2104,3RDDAN:8,1STARY:4,LNCLNKLRNY:1,PAR:2,2025-11-12T16:47:48-06:00,40.107983,-88.23825,ILLINI South
2148,GWNPK:8,PKWRT:1,UNICTGRV:1,IT:1,2025-11-12T16:47:42-06:00,40.117417,-88.227,ORANGEHOPPER West
2146,PLAZA:4,GDWNMRL:2,PAR:2,LSE:8,2025-11-12T16:47:51-06:00,40.11035,-88.227283,SILVER North
2041,LGN1ST:3,WHITESTR:1,IT:5,PAPAR:1,2025-11-12T16:47:51-06:00,40.1144,-88.237133,TEAL East
2436,LSE:8,SPFLDPRC:2,LSE:8,DVNMYFR:3,2025-11-12T16:47:51-06:00,40.1124,-88.211883,GOLD West
2435,1STSTDM:2,GRGIKE:1,E14:2,IT:5,2025-11-12T16:47:45-06:00,40.103617,-88.238583,YELLOWHOPPER North
2017,PLAZA:4,GDWNMRL:2,PAR:2,LNCLNKLRNY:1,2025-11-12T16:47:45-06:00,40.110383,-88.22685,ILLINI North
2433,PACT:1,ADRSNMI:2,WASHLRMN:7,PKLN:1,2025-11-12T16:47:45-06:00,40.1008,-88.1999,GREENHOPPER West
2312,KRANNERT:2,IU:2,ODSS:1,IT:5,2025-11-12T16:47:39-06:00,40.110333,-88.223933,TEAL West
2419,WHTWRT:2,,ISWS:2,UNIWRT:2,2025-11-12T16:47:51-06:00,40.116167,-88.2289,LINK North
2439,SPFLDMATS:9,RNDBRNRD:2,WASHLRMN:7,PKLN:1,2025-11-12T16:47:39-06:00,40.112383,-88.276833,GREENHOPPER West
1724,,,,,2025-11-12T16:47:48-06:00,40.09815,-88.214283,Not available
1612,,KBYOAK:2,E14:2,IT:5,2025-11-12T16:47:09-06:00,40.095733,-88.24015,YELLOWHOPPER North
2423,BDWYTPSN:2,CCRDVSN:3,E14:2,PKNSEAST:2,2025-11-12T16:47:45-06:00,40.12735,-88.207683,GOLD East
1730,IU:9,WRTCHAL:4,LSE:8,PAR:2,2025-11-12T16:47:39-06:00,40.1103,-88.228567,SILVER South
2147,CHEMLS:1,GWNGRG:9,PKNSEAST:1,E14:2,2025-11-12T16:47:45-06:00,40.106567,-88.2239,GOLD West
2421,GWNNV:4,GRGDNR:3,VETMED:1,VETMED:1,2025-11-12T16:47:42-06:00,40.106017,-88.223883,RAVEN N/A
2364,IU:1,CHEMLS:1,IT:5,ODSS:1,2025-11-12T16:47:42-06:00,40.1096,-88.223983,TEAL East
2438,WSFLDLWNDL:4,MPLPKSANG:2,WSFLDLWNDL:4,RNDBRNRD:2,2025-11-12T16:47:48-06:00,40.099917,-88.29145,GREEN East
2431,WRTSTOTN:4,PLAZA:3,IT:5,E14:2,2025-11-12T16:47:51-06:00,40.112733,-88.229,YELLOWHOPPER South
1355,PHILOMFRD:4,PHILOSCVL:4,LSE:1,WALMART:2,2025-11-12T16:47:42-06:00,40.088,-88.190617,RED Champaign
1354,UNIMCLGH:6,BDWYUNI:7,PKLN:1,UWALMART:2,2025-11-12T16:47:45-06:00,40.11647,-88.212667,GREY East
1714,PDKELOTB:2,,CE:9,ASHTON:2,2025-11-12T16:37:51-06:00,40.115967,-88.19935,BROWN ALT PM A
2260,ISR:2,GWNNV:4,PAR:2,LNCLNKLRNY:2,2025-11-12T16:47:45-06:00,40.107717,-88.22395,ILLINI North
1722,SMROAK:1,FOXRSCNCE:1,WALMART:2,SWALMART:1,2025-11-12T16:47:51-06:00,40.094467,-88.24615,YELLOW South
1720,FLADAMS:3,FLCRTS:3,WSFLDLWNDL:4,MNBRDY:2,2025-11-12T16:47:48-06:00,40.098217,-88.1859,GREEN East
1728,ARYWRT:5,WRTHLY:2,RNDBRNRD:2,IT:1,2025-11-12T16:47:45-06:00,40.108617,-88.228817,BLUE East
2417,MKTBNB:2,MKTV:2,SWALMART:1,WALMART:2,2025-11-12T16:47:45-06:00,40.13795,-88.23895,YELLOW North
2306,WHT2ND:1,IT:2,PKLN:1,PKLN:1,2025-11-12T16:47:45-06:00,40.114433,-88.238333,BROWN B
1734,IU:2,WHTWRT:2,LSE:1,WALMART:2,2025-11-12T16:47:45-06:00,40.110367,-88.2287,RED Champaign
2305,YMCA:1,CATFS:2,IT:2,MLKNCTSMDW:2,2025-11-12T16:47:51-06:00,40.0757,-88.3109,NAVY West
